date;pm25;pm10;o3;no2;so2;co
2020/7/5; 9; 12; 20; 1; ; 
2020/7/6; 12; 11; 32; 2; ; 
2020/7/7; 7; 21; 35; 2; ; 
2020/7/8; 5; 21; 40; 2; 1; 
2020/7/9; 5; 14; 34; 2; 1; 
2020/7/10; 5; 10; 33; 1; 1; 
2020/7/11; 5; 14; 42; 1; ; 
2020/7/12; 22; 13; 38; 2; 1; 
2020/7/14; 21; 10; 27; 2; ; 
2020/7/22; 40; 18; 42; 2; 3; 
2020/7/23; 39; 16; 30; 3; 2; 
2020/7/24; 20; 10; 39; 2; 1; 
2020/7/25; 16; 10; 31; 1; 2; 
2020/7/26; 18; 17; 45; 2; 2; 
2020/7/27; 30; 12; 27; 2; 2; 
2020/7/28; 24; 13; 43; 3; 1; 
2020/7/29; 27; 23; 40; 3; 1; 
2020/7/30; 49; 20; 49; 4; 2; 
2020/7/31; 41; 12; 35; 1; 1; 
2020/8/1; 29; 6; 23; 1; 1; 
2020/8/2; 7; 6; 29; 2; 1; 
2020/8/3; 9; 11; 32; 2; 1; 
2020/8/4; 12; 9; 37; 2; ; 
2020/8/5; 13; 12; 45; 2; ; 
2020/8/6; 18; 27; 49; 4; ; 
2020/8/7; 47; 29; 47; 2; 2; 
2020/8/8; 53; 21; 44; 2; 1; 
2020/8/9; 41; 19; 40; 3; 1; 
2020/8/10; 37; 23; 35; 3; 3; 
2020/8/11; 43; 11; 36; 2; 1; 
2020/8/12; 17; 10; 37; 3; ; 
2020/8/13; 12; 11; 40; 3; ; 
2020/8/14; 17; 10; 38; 1; ; 
2020/8/15; 24; 8; 29; 1; ; 
2020/8/16; 14; 7; 22; 2; ; 
2020/8/18; 10; 9; 29; 3; 1; 
2020/8/19; 15; 8; 21; 3; 1; 
2020/8/20; 12; 8; 31; 3; ; 
2020/8/21; 11; 9; 34; 2; ; 
2020/8/22; 19; 9; 32; 1; 1; 
2020/8/23; 17; 13; 30; 2; 1; 
2020/8/24; 15; 8; 37; 3; ; 
2020/8/25; 15; 8; 30; 2; 1; 
2020/8/26; 14; 9; 32; 2; 1; 
2020/8/27; 21; 10; 29; 2; ; 
2020/8/28; 19; 6; 27; 1; ; 
2020/8/29; 7; 3; 28; 1; ; 
2020/8/30; 9; 6; 33; 1; ; 
2020/8/31; 7; 8; 36; 1; ; 
2020/9/1; 9; 9; 35; 2; ; 
2020/9/2; 9; 10; 37; 2; 1; 
2020/9/3; 11; 13; 42; 4; ; 
2020/9/4; 14; 13; 39; 1; ; 
