Year	CCAA	Type	Value
2021	cantabria	renta_media_por_unidad_de_consumo	18659
2021	cantabria	renta_neta_media_por_persona	12848
2021	castilla_la_mancha	renta_media_por_unidad_de_consumo	15350
2021	castilla_la_mancha	renta_neta_media_por_persona	10257
2021	castilla_leon	renta_media_por_unidad_de_consumo	18181
2021	castilla_leon	renta_neta_media_por_persona	12656
2021	catalunya	renta_media_por_unidad_de_consumo	20927
2021	catalunya	renta_neta_media_por_persona	14159
2021	ceuta	renta_media_por_unidad_de_consumo	16159
2021	ceuta	renta_neta_media_por_persona	10397
2021	comunidad_valenciana	renta_media_por_unidad_de_consumo	16474
2021	comunidad_valenciana	renta_neta_media_por_persona	11237
2021	extremadura	renta_media_por_unidad_de_consumo	13908
2021	extremadura	renta_neta_media_por_persona	9500
2021	galicia	renta_media_por_unidad_de_consumo	16785
2021	galicia	renta_neta_media_por_persona	11453
2021	madrid	renta_media_por_unidad_de_consumo	21990
2021	madrid	renta_neta_media_por_persona	14836
2021	melilla	renta_media_por_unidad_de_consumo	18259
2021	melilla	renta_neta_media_por_persona	12012
2021	murcia	renta_media_por_unidad_de_consumo	14988
2021	murcia	renta_neta_media_por_persona	9931
2021	navarra	renta_media_por_unidad_de_consumo	22786
2021	navarra	renta_neta_media_por_persona	15269
2021	pais_vasco	renta_media_por_unidad_de_consumo	22658
2021	pais_vasco	renta_neta_media_por_persona	15544
2021	rioja	renta_media_por_unidad_de_consumo	18758
2021	rioja	renta_neta_media_por_persona	12913
2021	total_nacional	renta_media_por_unidad_de_consumo	18103
2021	total_nacional	renta_neta_media_por_persona	12269
2022	andalucia	renta_media_por_unidad_de_consumo	15862
2022	andalucia	renta_neta_media_por_persona	10703
2022	aragon	renta_media_por_unidad_de_consumo	20347
2022	aragon	renta_neta_media_por_persona	14015
2022	asturias	renta_media_por_unidad_de_consumo	19368
2022	asturias	renta_neta_media_por_persona	13777
2022	baleares	renta_media_por_unidad_de_consumo	18576
2022	baleares	renta_neta_media_por_persona	12451
2022	canarias	renta_media_por_unidad_de_consumo	15901
2022	canarias	renta_neta_media_por_persona	10716
2022	cantabria	renta_media_por_unidad_de_consumo	19974
2022	cantabria	renta_neta_media_por_persona	13811
2022	castilla_la_mancha	renta_media_por_unidad_de_consumo	16404
2022	castilla_la_mancha	renta_neta_media_por_persona	11037
2022	castilla_leon	renta_media_por_unidad_de_consumo	19117
2022	castilla_leon	renta_neta_media_por_persona	13323
2022	catalunya	renta_media_por_unidad_de_consumo	21637
2022	catalunya	renta_neta_media_por_persona	14692
2022	ceuta	renta_media_por_unidad_de_consumo	18864
2022	ceuta	renta_neta_media_por_persona	12152
2022	comunidad_valenciana	renta_media_por_unidad_de_consumo	17444
2022	comunidad_valenciana	renta_neta_media_por_persona	11876
2022	extremadura	renta_media_por_unidad_de_consumo	14843
2022	extremadura	renta_neta_media_por_persona	10133
2022	galicia	renta_media_por_unidad_de_consumo	18093
2022	galicia	renta_neta_media_por_persona	12352
2022	madrid	renta_media_por_unidad_de_consumo	23338
2022	madrid	renta_neta_media_por_persona	15695
2022	melilla	renta_media_por_unidad_de_consumo	19849
2022	melilla	renta_neta_media_por_persona	13089
2022	murcia	renta_media_por_unidad_de_consumo	16128
2022	murcia	renta_neta_media_por_persona	10632
2022	navarra	renta_media_por_unidad_de_consumo	23578
2022	navarra	renta_neta_media_por_persona	15970
2022	pais_vasco	renta_media_por_unidad_de_consumo	23886
2022	pais_vasco	renta_neta_media_por_persona	16427
2022	rioja	renta_media_por_unidad_de_consumo	19819
2022	rioja	renta_neta_media_por_persona	13538
2022	total_nacional	renta_media_por_unidad_de_consumo	19160
2022	total_nacional	renta_neta_media_por_persona	13008
2023	andalucia	renta_media_por_unidad_de_consumo	17295
2023	andalucia	renta_neta_media_por_persona	11719
2023	aragon	renta_media_por_unidad_de_consumo	21430
2023	aragon	renta_neta_media_por_persona	14810
2023	asturias	renta_media_por_unidad_de_consumo	21660
2023	asturias	renta_neta_media_por_persona	15432
2023	baleares	renta_media_por_unidad_de_consumo	21143
2023	baleares	renta_neta_media_por_persona	14139
2023	canarias	renta_media_por_unidad_de_consumo	17940
2023	canarias	renta_neta_media_por_persona	12177
2023	cantabria	renta_media_por_unidad_de_consumo	20495
2023	cantabria	renta_neta_media_por_persona	14162
2023	castilla_la_mancha	renta_media_por_unidad_de_consumo	17634
2023	castilla_la_mancha	renta_neta_media_por_persona	11913
2023	castilla_leon	renta_media_por_unidad_de_consumo	20109
2023	castilla_leon	renta_neta_media_por_persona	14124
2023	catalunya	renta_media_por_unidad_de_consumo	23269
2023	catalunya	renta_neta_media_por_persona	15830
2023	ceuta	renta_media_por_unidad_de_consumo	20670
2023	ceuta	renta_neta_media_por_persona	13421
2023	comunidad_valenciana	renta_media_por_unidad_de_consumo	18752
2023	comunidad_valenciana	renta_neta_media_por_persona	12805
2023	extremadura	renta_media_por_unidad_de_consumo	16493
2023	extremadura	renta_neta_media_por_persona	11363
2023	galicia	renta_media_por_unidad_de_consumo	19152
2023	galicia	renta_neta_media_por_persona	13147
2023	madrid	renta_media_por_unidad_de_consumo	24991
2023	madrid	renta_neta_media_por_persona	16817
2023	melilla	renta_media_por_unidad_de_consumo	20825
2023	melilla	renta_neta_media_por_persona	13854
2023	murcia	renta_media_por_unidad_de_consumo	17069
2023	murcia	renta_neta_media_por_persona	11314
2023	navarra	renta_media_por_unidad_de_consumo	24495
2023	navarra	renta_neta_media_por_persona	16599
2023	pais_vasco	renta_media_por_unidad_de_consumo	26298
2023	pais_vasco	renta_neta_media_por_persona	18189
2023	rioja	renta_media_por_unidad_de_consumo	20687
2023	rioja	renta_neta_media_por_persona	14184
2023	total_nacional	renta_media_por_unidad_de_consumo	20676
2023	total_nacional	renta_neta_media_por_persona	14082
2024	andalucia	renta_media_por_unidad_de_consumo	17990
2024	andalucia	renta_neta_media_por_persona	12191
2024	aragon	renta_media_por_unidad_de_consumo	22875
2024	aragon	renta_neta_media_por_persona	15747
2024	asturias	renta_media_por_unidad_de_consumo	22774
2024	asturias	renta_neta_media_por_persona	16201
2024	baleares	renta_media_por_unidad_de_consumo	23689
2024	baleares	renta_neta_media_por_persona	15926
2024	canarias	renta_media_por_unidad_de_consumo	19797
2024	canarias	renta_neta_media_por_persona	13372
2024	cantabria	renta_media_por_unidad_de_consumo	21320
2024	cantabria	renta_neta_media_por_persona	14708
2024	castilla_la_mancha	renta_media_por_unidad_de_consumo	18219
2024	castilla_la_mancha	renta_neta_media_por_persona	12357
2024	castilla_leon	renta_media_por_unidad_de_consumo	21166
2024	castilla_leon	renta_neta_media_por_persona	14940
2024	catalunya	renta_media_por_unidad_de_consumo	24412
2024	catalunya	renta_neta_media_por_persona	16546
2024	ceuta	renta_media_por_unidad_de_consumo	20803
2024	ceuta	renta_neta_media_por_persona	13403
2024	comunidad_valenciana	renta_media_por_unidad_de_consumo	19574
2024	comunidad_valenciana	renta_neta_media_por_persona	13374
2024	extremadura	renta_media_por_unidad_de_consumo	18050
2024	extremadura	renta_neta_media_por_persona	12421
2024	galicia	renta_media_por_unidad_de_consumo	21360
2024	galicia	renta_neta_media_por_persona	14558
2024	madrid	renta_media_por_unidad_de_consumo	25712
2024	madrid	renta_neta_media_por_persona	17275
2024	melilla	renta_media_por_unidad_de_consumo	19431
2024	melilla	renta_neta_media_por_persona	12745
2024	murcia	renta_media_por_unidad_de_consumo	18111
2024	murcia	renta_neta_media_por_persona	11967
2024	navarra	renta_media_por_unidad_de_consumo	25285
2024	navarra	renta_neta_media_por_persona	17253
2024	pais_vasco	renta_media_por_unidad_de_consumo	27537
2024	pais_vasco	renta_neta_media_por_persona	19078
2024	rioja	renta_media_por_unidad_de_consumo	20901
2024	rioja	renta_neta_media_por_persona	14529
2024	total_nacional	renta_media_por_unidad_de_consumo	21759
2024	total_nacional	renta_neta_media_por_persona	14807
