Year	CCAA	Type	Value
2020	cantabria	indice	96,8475833333
2020	cantabria	variacion_anual	-0,5
2020	castilla_la_mancha	indice	96,4414166667
2020	castilla_la_mancha	variacion_anual	-0,9
2020	castilla_leon	indice	96,6051666667
2020	castilla_leon	variacion_anual	-0,7
2020	catalunya	indice	97,1615833333
2020	catalunya	variacion_anual	-0,6
2020	ceuta	indice	97,4228333333
2020	ceuta	variacion_anual	-0,4
2020	comunidad_valenciana	indice	96,8091666667
2020	comunidad_valenciana	variacion_anual	-0,5
2020	extremadura	indice	96,7558333333
2020	extremadura	variacion_anual	-0,5
2020	galicia	indice	96,61275
2020	galicia	variacion_anual	-0,4
2020	madrid	indice	97,3378333333
2020	madrid	variacion_anual	-0,8
2020	melilla	indice	96,2565833333
2020	melilla	variacion_anual	0,1
2020	murcia	indice	97,0955
2020	murcia	variacion_anual	-0,4
2020	nacional	indice	96,99975
2020	nacional	variacion_anual	-0,5
2020	navarra	indice	96,73
2020	navarra	variacion_anual	-0,6
