date;pm25;pm10;o3;no2;so2;co
2024/9/12; 10; 13; 29; 3; 2; 
2024/9/13; 17; 13; 27; 7; 2; 
2024/9/14; 36; 11; 30; 7; 2; 
2024/9/15; 29; 15; 36; 9; 2; 
2024/9/16; 36; 24; 31; 5; 2; 
2024/9/17; 53; 25; 27; 5; 2; 
2024/9/18; 59; 22; 31; 6; 1; 
2024/9/19; 51; 23; 27; 8; 2; 
2024/9/20; 60; 17; 32; 5; 1; 
2024/9/21; 48; 18; 39; 4; 1; 
2024/9/22; 49; 24; 42; 5; 2; 
2024/9/23; 54; 20; 34; 7; 2; 
2024/9/24; 50; 12; 25; 3; 2; 
2024/9/25; 28; 18; 32; 4; 1; 
2024/9/26; 43; 20; 32; 3; 1; 
2024/9/27; 33; 18; 27; 4; 2; 
2024/9/28; 41; 10; 28; 5; 2; 
2024/9/29; 20; 29; 27; 9; 2; 
2024/9/30; 40; 21; 27; 8; 2; 
2024/4/1; 14; 9; 35; 2; 2; 
2024/4/2; 15; 8; 35; 3; 2; 
2024/4/3; 13; 13; 35; 3; 2; 
2024/4/4; 22; 10; 40; 5; 2; 
2024/4/5; 20; 23; 42; 2; 2; 
2024/4/6; 32; 20; 33; 4; 2; 
2024/4/7; 39; 13; 39; 3; 2; 
2024/4/8; 28; 28; 36; 1; 2; 
2024/4/9; 30; 24; 34; 6; 2; 
2024/4/10; 38; 18; 31; 5; 2; 
2024/4/11; 33; 25; 35; 10; 2; 
2024/4/12; 45; 29; 41; 7; 2; 
2024/4/13; 56; 15; 22; 9; 2; 
2024/4/14; 44; 10; 35; 1; 2; 
2024/4/15; 12; 19; 40; 1; 2; 
2024/4/16; 25; 14; 40; 1; 2; 
2024/4/17; 14; 11; 38; 2; 2; 
2024/4/18; 18; 13; 35; 5; 2; 
2024/4/19; 26; 15; 35; 5; 2; 
2024/4/20; 32; 15; 37; 2; 2; 
2024/4/21; 22; 10; 41; 1; 2; 
2024/4/22; 19; 9; 41; 2; 2; 
2024/4/23; 17; 11; 40; 3; 3; 
2024/4/24; 18; 12; 32; 7; 2; 
2024/4/25; 33; 11; 35; 6; 3; 
2024/4/26; 36; 12; 39; 3; 2; 
2024/4/27; 26; 14; 37; 4; 3; 
2024/4/28; 18; 15; 37; 6; 3; 
2024/4/29; 25; 12; 36; 5; 2; 
2024/4/30; 27; 10; 36; 2; 2; 
2024/5/1; 13; 13; 37; 4; 3; 
2024/5/2; 16; 12; 33; 6; 2; 
2024/5/3; 29; 9; 30; 1; 2; 
2024/5/4; 12; 7; 35; 1; 2; 
2024/5/5; 11; 15; 37; 3; 2; 
2024/5/6; 19; 13; 36; 1; 2; 
2024/5/7; 18; 13; 34; 4; 2; 
2024/5/8; 29; 18; 32; 7; 2; 
2024/5/9; 44; 20; 41; 8; 2; 
2024/5/10; 57; 22; 43; 7; 2; 
2024/5/11; 61; 14; 38; 1; 2; 
2024/5/12; 36; 18; 34; 5; 2; 
2024/5/13; 37; 16; 29; 6; 2; 
2024/5/14; 23; 18; 28; 6; 2; 
2024/5/15; 25; 12; 30; 4; 2; 
2024/5/16; 20; 16; 30; 4; 1; 
2024/5/17; 39; 40; 28; 4; 1; 
2024/5/18; 78; 24; 29; 1; ; 
2024/5/19; 49; 12; 32; 1; ; 
2024/5/20; 20; 28; 36; 2; ; 
2024/5/21; 42; 30; 30; 4; ; 
2024/5/22; 43; 19; 33; 1; 1; 
2024/5/23; 35; 27; 31; 5; 1; 
2024/5/24; 41; 24; 35; 3; 1; 
2024/5/25; 41; 24; 28; 3; 1; 
2024/5/26; 38; 23; 31; 1; 1; 
2024/5/27; 34; 37; 32; 3; 1; 
2024/5/28; 53; 26; 31; 4; 1; 
2024/5/29; 55; 31; 16; 1; 1; 
2024/5/30; 62; 19; 1; 1; 1; 
2024/5/31; 26; 11; ; 2; 2; 
2024/6/1; 22; 11; ; 2; 2; 
2024/6/2; 29; 12; 26; 1; 2; 
2024/6/3; 38; 16; 32; 5; 2; 
2024/6/4; 42; 17; 33; 4; 2; 
2024/6/5; 49; 16; 26; 3; 2; 
2024/6/6; 42; 25; 27; 2; 2; 
2024/6/7; 57; 21; 28; 3; 2; 
2024/6/8; 58; 10; 28; 1; 2; 
2024/6/9; 18; 16; 30; 2; 2; 
2024/6/10; 27; 12; 29; 2; 2; 
2024/6/11; 20; 15; 31; 3; 2; 
2024/6/12; 25; 12; 32; 2; 2; 
