date,pm25,pm10,o3,no2,so2,co
2025/6/19, 79, 38, , 14, 3, 
2025/6/20, 75, 22, , 3, 1, 
2025/6/21, 60, 18, , 3, 1, 
2025/6/22, 52, 29, , 7, 1, 
2025/6/23, 71, 31, , 10, 1, 
2025/6/24, 64, 23, , 7, 1, 
2025/6/25, 46, 18, , 10, 1, 
2025/6/26, 41, 17, , 7, 3, 
2025/6/27, 41, 17, , 8, 3, 
2025/6/28, 45, 19, , 10, 3, 
2025/6/29, 47, 24, , 9, 3, 
2025/6/30, 55, 22, , 5, 1, 
2025/1/1, 22, 3, , 3, 1, 
2025/1/2, 13, 5, , 3, 1, 
2025/1/3, 15, 5, , 2, 1, 
2025/1/4, 17, 5, , 1, , 
2025/1/5, 14, 6, , 5, 4, 
2025/1/6, 17, 4, , 4, 1, 
2025/1/7, 11, 3, , 2, , 
2025/1/8, 7, 7, , 9, 1, 
2025/1/9, 21, 6, , 7, 1, 
2025/1/10, 17, 13, , 5, 1, 
2025/1/11, 38, 6, , 5, 2, 
2025/1/12, 18, 10, , 12, 3, 
2025/1/13, 28, 16, , 16, 3, 
2025/1/14, 43, 19, , 15, 5, 
2025/1/15, 56, 17, , 15, 6, 
2025/1/16, 49, 23, , 17, 3, 
2025/1/17, 56, 17, , 16, 4, 
2025/1/18, 47, 7, , 7, 1, 
2025/1/19, 24, 7, , 7, 1, 
2025/1/20, 23, 9, , 6, 1, 
2025/1/21, 25, 8, , 8, 1, 
2025/1/22, 15, 10, , 11, 1, 
2025/1/23, 23, 4, , 2, 1, 
2025/1/24, 7, 5, , 4, 1, 
2025/1/25, 13, 4, , 2, 1, 
2025/1/26, 11, 13, , 9, 1, 
2025/1/27, 30, 6, , 5, 2, 
2025/1/28, 16, 6, , 5, 1, 
2025/1/29, 15, 11, , 3, 1, 
2025/1/30, 32, 16, , 15, 4, 
2025/1/31, 35, 9, , 8, 2, 
2025/2/1, 24, 9, , 9, 1, 
2025/2/2, 26, 11, , 14, 2, 
2025/2/3, 22, 21, , 17, 3, 
2025/2/4, 46, 25, , 17, 4, 
2025/2/5, 54, 27, , 13, 3, 
2025/2/6, 69, 17, , 10, 2, 
2025/2/7, 34, 9, , 10, 1, 
2025/2/8, 25, 8, , 7, 2, 
2025/2/9, 25, 22, , 12, 2, 
2025/2/10, 41, 17, , 9, 2, 
2025/2/11, 43, 11, , 10, 3, 
2025/2/12, 28, 15, , 15, 2, 
2025/2/13, 33, 14, , 12, 3, 
